0.02, 0.03, 0.02, 0.02, 0.02, 0.02, 0.02, 0.45, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.42, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.40, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.50, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.03, 1.19, 
0.02, 0.03, 0.02, 0.02, 0.02, 0.18, 0.12, 2.87, 
0.02, 0.98, 0.02, 0.02, 0.02, 1.88, 1.13, 3.05, 
0.02, 1.65, 0.02, 0.02, 0.02, 2.76, 1.89, 3.10, 
0.02, 1.96, 0.02, 0.02, 0.02, 2.92, 2.35, 3.12, 
0.18, 2.11, 0.02, 0.02, 0.02, 2.89, 2.46, 3.11, 
0.71, 2.35, 0.02, 0.02, 0.02, 2.87, 2.36, 3.07, 
2.08, 2.75, 0.02, 0.02, 0.40, 2.95, 1.93, 2.97, 
2.86, 3.00, 0.21, 0.02, 1.89, 2.99, 1.00, 2.51, 
3.08, 3.09, 0.92, 0.05, 2.68, 2.97, 0.43, 1.44, 
3.13, 3.13, 1.25, 0.82, 2.84, 2.89, 0.15, 0.91, 
3.14, 3.15, 1.24, 0.92, 2.68, 2.66, 0.04, 0.67, 
3.14, 3.16, 0.96, 0.42, 2.26, 2.23, 0.03, 0.43, 
3.14, 3.16, 0.67, 0.13, 1.74, 1.57, 0.02, 0.17, 
3.14, 3.16, 0.28, 0.03, 1.12, 0.99, 0.02, 0.05, 
3.06, 3.09, 0.08, 0.02, 0.58, 0.53, 0.02, 0.03, 
2.81, 2.90, 0.03, 0.02, 0.26, 0.23, 0.02, 0.02, 
2.34, 2.56, 0.02, 0.02, 0.10, 0.08, 0.02, 0.02, 
1.30, 2.08, 0.02, 0.02, 0.04, 0.03, 0.02, 0.02, 
0.56, 1.40, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.22, 0.68, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.07, 0.29, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.03, 0.11, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.02, 0.04, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.30, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.03, 0.09, 1.52, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.41, 2.70, 
0.02, 0.51, 0.02, 0.02, 0.02, 0.90, 0.54, 2.91, 
0.02, 1.33, 0.02, 0.02, 0.02, 2.09, 0.83, 3.03, 
0.02, 1.83, 0.02, 0.02, 0.02, 2.63, 1.12, 3.06, 
0.19, 2.10, 0.02, 0.02, 0.02, 2.75, 1.36, 3.08, 
0.96, 2.37, 0.02, 0.02, 0.02, 2.82, 1.52, 3.08, 
2.17, 2.74, 0.02, 0.02, 0.16, 2.93, 1.28, 3.04, 
2.68, 2.96, 0.02, 0.02, 1.58, 3.00, 0.73, 2.91, 
2.86, 3.04, 0.02, 0.02, 2.63, 3.04, 0.28, 2.68, 
2.94, 3.06, 0.31, 0.02, 2.82, 3.03, 0.08, 2.02, 
3.00, 3.08, 0.82, 0.02, 2.80, 3.01, 0.03, 1.39, 
3.06, 3.10, 1.28, 0.02, 2.74, 2.97, 0.02, 0.95, 
3.11, 3.12, 1.45, 0.02, 2.70, 2.90, 0.02, 0.73, 
3.12, 3.13, 1.39, 0.02, 2.53, 2.72, 0.02, 0.65, 
3.13, 3.13, 1.17, 0.02, 1.90, 2.37, 0.02, 0.58, 
3.05, 3.07, 0.56, 0.02, 1.01, 1.71, 0.02, 0.49, 
2.55, 2.79, 0.22, 0.02, 0.48, 0.88, 0.02, 0.21, 
1.17, 1.94, 0.06, 0.02, 0.21, 0.40, 0.02, 0.06, 
0.50, 0.92, 0.02, 0.02, 0.07, 0.17, 0.02, 0.03, 
0.19, 0.41, 0.02, 0.02, 0.03, 0.06, 0.02, 0.02, 
0.05, 0.16, 0.02, 0.02, 0.02, 0.03, 0.02, 0.02, 
0.03, 0.05, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.09, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.07, 0.02, 0.56, 
0.02, 0.23, 0.02, 0.02, 0.02, 0.54, 0.48, 2.96, 
0.02, 1.18, 0.02, 0.02, 0.02, 2.45, 1.28, 3.07, 
0.02, 1.78, 0.02, 0.02, 0.08, 2.83, 1.74, 3.11, 
0.02, 2.12, 0.02, 0.02, 0.36, 2.93, 2.18, 3.13, 
0.50, 2.46, 0.02, 0.02, 0.59, 2.96, 2.16, 3.10, 
2.05, 2.82, 0.02, 0.02, 1.37, 2.98, 1.61, 2.94, 
2.88, 3.01, 0.34, 0.02, 2.32, 2.95, 0.80, 2.32, 
3.09, 3.10, 1.20, 0.02, 2.57, 2.84, 0.33, 1.33, 
3.13, 3.13, 1.60, 0.47, 2.53, 2.57, 0.10, 0.85, 
3.16, 3.14, 1.47, 0.19, 1.91, 1.95, 0.03, 0.58, 
3.16, 3.12, 1.17, 0.04, 0.94, 1.14, 0.02, 0.25, 
3.12, 3.01, 0.66, 0.02, 0.44, 0.53, 0.02, 0.08, 
2.75, 2.50, 0.27, 0.02, 0.18, 0.23, 0.02, 0.21, 
1.38, 1.46, 0.08, 0.02, 0.06, 0.08, 0.02, 0.29, 
0.59, 0.67, 0.03, 0.02, 0.03, 0.03, 0.02, 0.36, 
0.23, 0.29, 0.02, 0.02, 0.02, 0.02, 0.02, 0.44, 
0.07, 0.10, 0.02, 0.02, 0.02, 0.02, 0.02, 0.45, 
0.03, 0.03, 0.02, 0.02, 0.02, 0.02, 0.02, 0.45, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.45, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.45, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.45, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.50, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.03, 0.23, 2.38, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.58, 1.00, 3.04, 
0.02, 0.02, 0.02, 0.02, 0.02, 1.66, 1.76, 3.11, 
0.02, 0.90, 0.02, 0.02, 0.02, 2.69, 2.17, 3.12, 
0.02, 1.46, 0.02, 0.02, 0.02, 2.82, 2.29, 3.11, 
0.49, 2.08, 0.02, 0.02, 0.02, 2.84, 2.00, 3.05, 
1.88, 2.66, 0.02, 0.02, 0.37, 2.89, 1.53, 2.93, 
2.74, 2.94, 0.18, 0.02, 1.54, 2.93, 0.86, 2.65, 
3.01, 3.05, 0.87, 0.02, 2.29, 2.90, 0.36, 1.68, 
3.11, 3.11, 1.65, 0.24, 2.51, 2.78, 0.12, 1.00, 
3.14, 3.13, 1.74, 0.67, 2.44, 2.48, 0.03, 0.73, 
3.16, 3.14, 1.48, 0.30, 1.88, 1.93, 0.02, 0.55, 
3.16, 3.13, 1.18, 0.07, 0.94, 1.11, 0.02, 0.26, 
3.11, 3.06, 0.59, 0.02, 0.44, 0.52, 0.02, 0.09, 
2.87, 2.80, 0.23, 0.02, 0.18, 0.22, 0.02, 0.03, 
1.94, 2.17, 0.07, 0.02, 0.06, 0.08, 0.02, 0.02, 
0.85, 1.10, 0.03, 0.02, 0.03, 0.03, 0.02, 0.02, 
0.35, 0.50, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.12, 0.21, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.04, 0.07, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.02, 0.03, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.05, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.03, 0.05, 1.59, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.90, 3.09, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.83, 1.94, 3.13, 
0.02, 0.04, 0.02, 0.02, 0.02, 2.38, 2.31, 3.14, 
0.02, 0.97, 0.02, 0.02, 0.07, 2.95, 2.44, 3.15, 
0.02, 1.59, 0.02, 0.02, 0.46, 3.02, 2.47, 3.15, 
0.02, 1.86, 0.02, 0.02, 0.66, 3.03, 2.42, 3.14, 
0.02, 2.11, 0.02, 0.02, 0.77, 3.03, 2.34, 3.13, 
1.11, 2.66, 0.02, 0.02, 1.01, 3.03, 2.02, 3.07, 
2.58, 2.93, 0.02, 0.02, 2.04, 3.04, 1.32, 2.92, 
2.89, 3.01, 0.07, 0.02, 2.59, 3.02, 0.70, 2.57, 
3.04, 3.07, 0.51, 0.02, 2.74, 3.01, 0.28, 1.71, 
3.12, 3.12, 1.09, 0.27, 2.84, 2.97, 0.08, 1.02, 
3.14, 3.15, 1.23, 0.59, 2.69, 2.72, 0.03, 0.72, 
3.16, 3.16, 1.07, 0.23, 2.00, 2.15, 0.02, 0.51, 
3.17, 3.16, 0.90, 0.05, 1.04, 1.25, 0.02, 0.21, 
3.17, 3.15, 0.80, 0.02, 0.49, 0.59, 0.02, 0.07, 
3.16, 3.12, 0.39, 0.02, 0.21, 0.26, 0.02, 0.03, 
3.13, 3.07, 0.13, 0.02, 0.08, 0.10, 0.02, 0.02, 
3.07, 2.95, 0.04, 0.02, 0.03, 0.04, 0.02, 0.02, 
2.96, 2.73, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
2.86, 2.61, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
2.58, 2.30, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
1.70, 1.71, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.76, 0.90, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.31, 0.40, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.10, 0.16, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.03, 0.05, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.40, 0.52, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
2.30, 1.85, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
2.94, 2.55, 0.07, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.03, 2.77, 0.17, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.06, 2.85, 0.21, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.07, 2.88, 0.26, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.08, 2.89, 0.32, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.09, 2.89, 0.42, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.10, 2.90, 0.51, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.11, 2.92, 0.54, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.12, 2.96, 0.54, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.13, 2.98, 0.50, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.14, 2.98, 0.47, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.14, 3.00, 0.57, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.15, 3.03, 0.86, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.14, 3.05, 1.26, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.13, 3.07, 1.27, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.11, 3.08, 1.25, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.06, 3.07, 1.29, 0.02, 0.21, 0.40, 0.02, 0.13, 
2.93, 3.02, 1.18, 0.02, 1.23, 1.63, 0.02, 0.35, 
2.67, 2.92, 0.76, 0.02, 2.11, 2.71, 0.02, 0.56, 
2.00, 2.77, 0.32, 0.02, 2.13, 2.84, 0.02, 2.46, 
1.08, 2.51, 0.10, 0.02, 1.56, 2.87, 0.47, 2.93, 
0.45, 2.26, 0.03, 0.02, 0.81, 2.88, 1.18, 3.04, 
0.17, 2.21, 0.02, 0.02, 0.36, 2.88, 1.72, 3.07, 
0.05, 2.21, 0.02, 0.02, 0.13, 2.88, 2.08, 3.09, 
0.03, 2.00, 0.02, 0.02, 0.07, 2.90, 2.44, 3.12, 
0.02, 1.12, 0.02, 0.02, 0.17, 2.89, 2.85, 3.14, 
0.02, 0.52, 0.02, 0.02, 0.04, 2.76, 3.02, 3.16, 
0.02, 0.22, 0.02, 0.02, 0.02, 2.64, 3.04, 3.16, 
0.02, 0.08, 0.02, 0.02, 0.02, 2.62, 3.04, 3.16, 
0.02, 0.03, 0.02, 0.02, 0.02, 2.65, 3.03, 3.16, 
0.02, 0.02, 0.02, 0.02, 0.02, 2.70, 3.02, 3.16, 
0.02, 0.02, 0.02, 0.02, 0.02, 2.67, 3.02, 3.16, 
0.02, 0.02, 0.02, 0.02, 0.02, 2.54, 3.01, 3.16, 
0.02, 0.02, 0.02, 0.02, 0.02, 2.24, 2.99, 3.16, 
0.02, 0.02, 0.02, 0.02, 0.02, 1.87, 2.97, 3.16, 
0.02, 0.02, 0.02, 0.02, 0.02, 1.60, 2.90, 3.15, 
0.02, 0.02, 0.02, 0.02, 0.02, 1.31, 2.81, 3.14, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.95, 2.72, 3.13, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.56, 2.59, 3.13, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.24, 2.51, 3.12, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.08, 2.43, 3.11, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.03, 2.24, 3.09, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 2.01, 3.08, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 1.78, 3.07, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 1.67, 3.07, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 1.64, 3.07, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 1.65, 3.07, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 1.70, 3.08, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 1.82, 3.09, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 2.12, 3.09, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 2.34, 3.10, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.38, 2.46, 3.11, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.80, 2.55, 3.12, 
0.02, 0.02, 0.02, 0.02, 0.02, 1.25, 2.60, 3.12, 
0.02, 0.02, 0.02, 0.02, 0.02, 1.59, 2.63, 3.12, 
0.02, 0.02, 0.02, 0.02, 0.02, 1.86, 2.65, 3.12, 
0.02, 0.02, 0.02, 0.02, 0.02, 2.16, 2.69, 3.12, 
0.02, 0.14, 0.02, 0.02, 0.02, 2.56, 2.71, 3.12, 
0.02, 0.91, 0.02, 0.02, 0.02, 2.80, 2.66, 3.12, 
0.02, 1.47, 0.02, 0.02, 0.02, 2.90, 2.57, 3.12, 
0.02, 1.83, 0.02, 0.02, 0.02, 2.96, 2.42, 3.10, 
0.02, 1.91, 0.10, 0.02, 0.02, 2.94, 2.10, 3.05, 
0.41, 1.92, 0.38, 0.02, 0.02, 2.87, 1.79, 2.97, 
1.35, 2.11, 0.63, 0.02, 0.02, 2.86, 1.35, 2.88, 
2.13, 2.44, 0.83, 0.02, 0.12, 2.86, 0.70, 2.68, 
2.70, 2.79, 1.22, 0.02, 0.60, 2.85, 0.29, 2.27, 
2.90, 2.97, 1.69, 0.02, 1.38, 2.84, 0.09, 1.51, 
3.02, 3.04, 2.14, 0.02, 2.10, 2.83, 0.03, 0.95, 
3.08, 3.08, 2.41, 0.22, 2.39, 2.80, 0.02, 0.63, 
3.11, 3.11, 2.17, 0.44, 2.40, 2.65, 0.02, 0.54, 
3.13, 3.11, 1.65, 0.13, 1.90, 2.15, 0.02, 0.50, 
3.13, 3.09, 1.35, 0.03, 1.04, 1.40, 0.02, 0.49, 
3.13, 3.07, 1.10, 0.02, 0.49, 0.84, 0.02, 0.39, 
3.13, 3.05, 0.87, 0.02, 0.20, 0.38, 0.02, 0.15, 
3.12, 3.02, 0.74, 0.02, 0.07, 0.15, 0.02, 0.05, 
3.12, 2.99, 0.42, 0.02, 0.03, 0.05, 0.02, 0.03, 
3.11, 2.93, 0.15, 0.02, 0.02, 0.03, 0.02, 0.02, 
3.09, 2.87, 0.04, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.07, 2.83, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.04, 2.80, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.02, 2.78, 0.03, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.01, 2.73, 0.19, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.01, 2.74, 0.28, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.02, 2.75, 0.34, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.04, 2.77, 0.36, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.06, 2.81, 0.36, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.08, 2.87, 0.36, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.10, 2.99, 0.16, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.09, 3.05, 0.04, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.09, 3.08, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.09, 3.10, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.07, 3.12, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.04, 3.13, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
3.02, 3.14, 0.02, 0.02, 0.41, 0.03, 0.02, 0.02, 
3.00, 3.14, 0.02, 0.02, 1.52, 0.61, 0.02, 0.02, 
2.92, 3.14, 0.02, 0.26, 2.71, 1.97, 0.02, 0.02, 
2.76, 3.13, 0.02, 0.75, 3.04, 2.70, 0.02, 0.20, 
2.55, 3.12, 0.02, 0.96, 3.09, 3.02, 0.02, 0.38, 
2.29, 3.11, 0.02, 1.04, 3.11, 3.08, 0.02, 0.44, 
1.77, 3.09, 0.02, 1.09, 3.13, 3.11, 0.02, 0.51, 
1.38, 3.05, 0.02, 0.92, 3.12, 3.12, 0.11, 0.93, 
0.94, 3.00, 0.02, 0.39, 3.09, 3.12, 0.05, 2.25, 
0.39, 2.91, 0.02, 0.13, 3.07, 3.12, 0.41, 2.83, 
0.13, 2.79, 0.02, 0.03, 3.05, 3.12, 2.00, 3.00, 
0.04, 2.62, 0.02, 0.02, 3.00, 3.13, 2.82, 3.07, 
0.03, 2.38, 0.02, 0.02, 2.91, 3.13, 2.98, 3.12, 
0.02, 2.15, 0.02, 0.02, 2.79, 3.12, 3.02, 3.13, 
0.02, 1.96, 0.02, 0.02, 2.69, 3.12, 3.03, 3.14, 
0.02, 1.73, 0.02, 0.02, 2.55, 3.12, 3.00, 3.14, 
0.02, 1.38, 0.02, 0.02, 2.32, 3.11, 2.96, 3.13, 
0.02, 0.77, 0.02, 0.02, 1.61, 3.07, 2.93, 3.12, 
0.02, 0.35, 0.02, 0.02, 0.79, 3.01, 2.90, 3.11, 
0.02, 0.14, 0.02, 0.02, 0.37, 2.94, 2.72, 3.09, 
0.02, 0.04, 0.02, 0.02, 0.14, 2.75, 2.35, 3.03, 
0.02, 0.02, 0.02, 0.02, 0.04, 2.41, 2.10, 2.98, 
0.02, 0.02, 0.02, 0.02, 0.03, 1.93, 1.82, 2.90, 
0.02, 0.02, 0.02, 0.02, 0.02, 1.34, 1.43, 2.70, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.89, 1.00, 2.48, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.52, 0.47, 2.31, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.22, 0.18, 2.18, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.08, 0.05, 2.11, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.03, 0.03, 2.16, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 2.24, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.04, 2.40, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.13, 2.61, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.81, 2.82, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.22, 1.53, 2.94, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.40, 2.32, 2.99, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.57, 2.72, 3.05, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.75, 2.89, 3.08, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.99, 2.93, 3.09, 
0.02, 0.02, 0.02, 0.02, 0.02, 1.65, 2.95, 3.10, 
0.02, 0.60, 0.02, 0.02, 0.02, 2.49, 2.94, 3.10, 
0.02, 1.53, 0.02, 0.02, 0.02, 2.84, 2.93, 3.10, 
0.26, 2.14, 0.02, 0.02, 0.12, 2.98, 2.84, 3.09, 
0.53, 2.36, 0.02, 0.02, 0.77, 3.03, 2.79, 3.08, 
0.87, 2.54, 0.02, 0.02, 1.20, 3.04, 2.69, 3.04, 
1.71, 2.74, 0.02, 0.02, 1.41, 3.04, 2.44, 2.97, 
2.46, 2.87, 0.02, 0.02, 1.95, 3.04, 1.77, 2.85, 
2.73, 2.95, 0.02, 0.02, 2.37, 3.04, 0.90, 2.56, 
2.93, 3.03, 0.33, 0.02, 2.57, 3.01, 0.39, 1.97, 
3.07, 3.09, 1.04, 0.24, 2.71, 2.95, 0.14, 1.24, 
3.11, 3.12, 1.36, 0.86, 2.71, 2.81, 0.04, 0.79, 
3.13, 3.14, 1.37, 0.76, 2.51, 2.57, 0.03, 0.58, 
3.13, 3.14, 1.22, 0.28, 2.10, 2.17, 0.02, 0.43, 
3.14, 3.14, 1.04, 0.07, 1.68, 1.65, 0.02, 0.17, 
3.14, 3.14, 0.83, 0.02, 1.41, 1.12, 0.02, 0.05, 
3.14, 3.14, 0.49, 0.02, 1.19, 0.70, 0.02, 0.03, 
3.12, 3.12, 0.18, 0.02, 0.73, 0.32, 0.02, 0.02, 
3.09, 3.09, 0.05, 0.02, 0.34, 0.13, 0.02, 0.02, 
3.03, 3.06, 0.20, 0.02, 0.14, 0.04, 0.02, 0.02, 
2.97, 3.01, 0.28, 0.02, 0.05, 0.03, 0.02, 0.02, 
2.85, 2.94, 0.25, 0.02, 0.03, 0.02, 0.02, 0.02, 
2.76, 2.90, 0.20, 0.02, 0.02, 0.02, 0.02, 0.02, 
2.77, 2.87, 0.18, 0.02, 0.02, 0.02, 0.02, 0.02, 
2.80, 2.84, 0.04, 0.02, 0.02, 0.02, 0.02, 0.02, 
2.79, 2.79, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
2.70, 2.68, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
2.54, 2.56, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
2.31, 2.32, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
1.93, 2.06, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
1.64, 1.79, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
1.33, 1.55, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.69, 1.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.28, 0.73, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.09, 0.46, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.03, 0.19, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.02, 0.06, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.02, 0.03, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.05, 0.02, 0.34, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.22, 0.44, 2.72, 
0.02, 0.02, 0.02, 0.02, 0.02, 1.23, 0.99, 3.02, 
0.02, 0.19, 0.02, 0.02, 0.02, 2.49, 1.67, 3.10, 
0.02, 1.07, 0.02, 0.02, 0.02, 2.85, 2.19, 3.13, 
0.02, 1.53, 0.02, 0.02, 0.10, 2.95, 2.39, 3.13, 
0.02, 1.91, 0.02, 0.02, 0.20, 2.98, 2.46, 3.13, 
0.02, 2.13, 0.02, 0.02, 0.43, 3.00, 2.38, 3.12, 
0.08, 2.27, 0.02, 0.02, 0.67, 3.00, 2.31, 3.11, 
0.46, 2.28, 0.02, 0.02, 0.44, 2.90, 2.39, 3.09, 
0.89, 2.49, 0.02, 0.02, 0.35, 2.91, 2.16, 3.05, 
1.58, 2.68, 0.02, 0.02, 0.68, 2.93, 1.81, 2.96, 
2.28, 2.79, 0.02, 0.02, 1.33, 2.91, 1.16, 2.80, 
2.64, 2.89, 0.38, 0.02, 1.72, 2.88, 0.51, 2.46, 
2.81, 2.95, 0.79, 0.02, 1.88, 2.84, 0.19, 1.94, 
2.99, 3.01, 1.14, 0.02, 1.69, 2.70, 0.05, 1.20, 
2.85, 2.92, 0.63, 0.02, 0.89, 1.90, 0.03, 0.81, 
1.89, 2.43, 0.24, 0.02, 0.39, 0.99, 0.02, 0.62, 
0.81, 1.47, 0.07, 0.02, 0.15, 0.46, 0.02, 0.57, 
0.33, 0.67, 0.03, 0.02, 0.04, 0.19, 0.02, 0.59, 
0.11, 0.29, 0.02, 0.02, 0.02, 0.06, 0.02, 0.60, 
0.03, 0.10, 0.02, 0.02, 0.02, 0.03, 0.02, 0.59, 
0.02, 0.03, 0.02, 0.02, 0.02, 0.02, 0.02, 0.58, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.57, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.54, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.52, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.52, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.53, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.04, 1.46, 
0.02, 0.02, 0.02, 0.02, 0.02, 0.12, 0.75, 3.01, 
0.02, 0.53, 0.02, 0.02, 0.02, 1.52, 1.47, 3.09, 
0.02, 2.07, 0.02, 0.02, 0.24, 2.83, 2.12, 3.11, 
